,player_name,team_name,against,date,gw,tenGameAverage,points,rebounds,assists,blocks,steals,turnovers,fieldGoalAttempts,freeThrowAttempts,made3PointFGs,doubleDoubles,tripleDoubles,score
12796,juan-toscano-anderson-19930410,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,4,0,8.4,4.5,0,0,0,0,0,0,0,0,12.9
12349,kyrie-irving-19920323,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,43,28,6.0,12.0,0,0,-4,0,0,5,0,0,47.0
12492,bogdan-bogdanovic-19920818,Atlanta Hawks,Brooklyn Nets,2022-12-29T00:30:00Z,20,26,14,2.4,4.5,0,3,0,0,0,3,0,0,26.9
12466,orlando-robinson-20000710,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,15,0,2.4,1.5,0,0,0,0,0,0,0,0,3.9
12342,bam-adebayo-19970718,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,38,23,16.8,0.0,6,3,-2,0,0,0,1,0,47.8
12852,edmond-sumner-19951231,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,14,0,1.2,1.5,0,0,0,0,0,0,0,0,2.7
12646,royce-oneale-19930605,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,22,7,4.8,1.5,9,0,-2,0,0,1,0,0,21.3
12668,victor-oladipo-19920504,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,19,4,2.4,1.5,6,9,-2,0,0,0,0,0,20.9
12670,troy-brown-jr-19990728,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,8,14,4.8,0.0,0,0,-2,0,0,4,0,0,20.8
12854,kendrick-nunn-19950803,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
13019,markieff-morris-19890902,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12358,nic-claxton-19990417,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,33,17,12.0,0.0,18,0,-2,0,0,0,1,0,46.0
12363,russell-westbrook-19881112,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,35,15,4.8,12.0,3,0,-6,0,0,2,0,0,30.799999999999997
13017,damian-jones-19950630,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12996,udonis-haslem-19800609,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12329,dejounte-murray-19960919,Atlanta Hawks,Brooklyn Nets,2022-12-29T00:30:00Z,20,34,24,10.799999999999999,12.0,0,3,0,0,0,1,0,0,50.8
12304,jimmy-butler-19890914,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,42,27,6.0,6.0,0,18,0,0,0,0,0,0,57.0
12510,ben-simmons-19960720,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,28,10,6.0,3.0,0,0,-4,0,0,0,0,0,15.0
12868,justin-holiday-19890405,Atlanta Hawks,Brooklyn Nets,2022-12-29T00:30:00Z,20,6,0,0.0,3.0,3,0,0,0,0,0,0,0,6.0
12789,yuta-watanabe-19941013,Brooklyn Nets,Atlanta Hawks,2022-12-29T00:30:00Z,20,20,4,3.5999999999999996,0.0,0,0,0,0,0,0,0,0,7.6
12958,tyrese-martin-19990307,Atlanta Hawks,Brooklyn Nets,2022-12-29T00:30:00Z,20,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12680,gabe-vincent-19960614,Miami Heat,Los Angeles Lakers,2022-12-29T00:30:00Z,20,19,12,2.4,3.0,0,3,-2,0,0,2,0,0,20.4
12684,austin-reaves-19980529,Los Angeles Lakers,Miami Heat,2022-12-29T00:30:00Z,20,22,0,0.0,1.5,0,3,-8,0,0,0,0,0,-3.5
12351,deandre-ayton-19980723,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,34,31,8.4,4.5,0,6,-4,0,0,1,0,0,46.9
12395,isaiah-stewart-20010522,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,20,11,3.5999999999999996,0.0,0,0,-2,0,0,2,0,0,14.6
12725,gary-harris-19940914,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,18,7,0.0,0.0,0,0,0,0,0,1,0,0,8.0
12686,bol-bol-19991116,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,22,11,7.199999999999999,0.0,0,0,-6,0,0,0,0,0,12.2
12573,cole-anthony-20000515,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,23,8,6.0,9.0,6,3,-4,0,0,0,0,0,28.0
12643,josh-okogie-19980901,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,22,3,4.8,3.0,3,0,-2,0,0,1,0,0,12.8
12729,ish-wainright-19940912,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,10,3,0.0,1.5,0,0,0,0,0,1,0,0,5.5
12603,moritz-wagner-19970426,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,29,7,4.8,1.5,0,0,0,0,0,2,0,0,15.3
12917,johnny-davis-20020227,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,2,2,2.4,0.0,0,0,0,0,0,0,0,0,4.4
12975,anthony-gill-19921017,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12700,hamidou-diallo-19980731,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,11,11,6.0,1.5,0,0,0,0,0,1,0,0,19.5
12716,delon-wright-19920426,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,21,3,1.2,4.5,0,9,-4,0,0,0,0,0,13.7
12956,jordan-goodwin-19981023,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,26,0,1.2,0.0,0,0,0,0,0,0,0,0,1.2
12696,jock-landale-19951025,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,12,5,2.4,3.0,0,0,-2,0,0,1,0,0,9.4
12712,damion-lee-19921021,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,14,8,2.4,6.0,0,0,-2,0,0,1,0,0,15.399999999999999
12592,wendell-carter-jr-19990416,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,34,16,9.6,1.5,0,0,-2,0,0,1,0,0,26.1
12698,mo-bamba-19980512,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,23,7,4.8,3.0,6,0,-2,0,0,0,0,0,18.8
12921,nerlens-noel-19940410,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,10,1,0.0,0.0,0,3,0,0,0,0,0,0,4.0
12905,dario-saric-19940408,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12923,admiral-schofield-19970330,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,14,3,0.0,0.0,0,3,-2,0,0,0,0,0,4.0
12594,paolo-banchero-20021112,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,37,15,6.0,3.0,3,3,-4,0,0,0,0,0,26.0
12924,vernon-carey-jr-20010225,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,4,0,2.4,1.5,0,0,0,0,0,0,0,0,3.9
12367,duane-washington-jr-20000324,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,7,10,2.4,3.0,0,3,0,0,0,1,0,0,19.4
12926,kevin-knox-ii-19990811,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,13,3,1.2,0.0,0,0,-2,0,0,1,0,0,3.2
12936,r-j-hampton-20010207,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12739,terrence-ross-19910205,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12308,alec-burks-19910720,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,20,32,2.4,6.0,3,6,0,0,0,6,0,0,55.4
12545,jaden-ivey-20020213,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,22,8,7.199999999999999,6.0,3,3,-6,0,0,0,0,0,21.2
12787,bismack-biyombo-19920828,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,12,0,2.4,0.0,0,0,0,0,0,0,0,0,2.4
12440,chris-paul-19850506,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,33,20,2.4,9.0,6,6,-8,0,0,3,0,0,38.4
12517,torrey-craig-19901219,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,23,5,6.0,0.0,0,0,-4,0,0,1,0,0,8.0
12451,jalen-duren-20031118,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,24,7,21.599999999999998,6.0,3,0,-4,0,0,0,0,0,33.599999999999994
12532,bojan-bogdanovic-19890418,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,28,14,3.5999999999999996,7.5,0,0,-2,0,0,1,0,0,24.1
12512,franz-wagner-20010827,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,31,19,7.199999999999999,4.5,0,3,-2,0,0,1,0,0,32.7
12323,kristaps-porzingis-19950802,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,48,22,7.199999999999999,3.0,3,3,-6,0,0,2,0,0,34.2
12769,deni-avdija-20010103,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,26,8,8.4,3.0,0,0,-6,0,0,1,0,0,14.399999999999999
12507,markelle-fultz-19980529,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,24,6,8.4,13.5,0,3,-2,0,0,0,0,0,28.9
12433,killian-hayes-20010727,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,27,5,2.4,4.5,0,0,-4,0,0,1,0,0,8.9
12992,rodney-mcgruder-19910729,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12759,taj-gibson-19850624,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,6,7,2.4,1.5,3,3,-2,0,0,0,0,0,14.899999999999999
12519,monte-morris-19950627,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,23,12,7.199999999999999,12.0,0,0,0,0,0,1,0,0,32.2
12757,corey-kispert-19990303,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,17,7,1.2,1.5,0,3,-2,0,0,1,0,0,11.7
13053,will-barton-19910106,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12521,daniel-gafford-19981001,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,20,14,9.6,1.5,9,0,-2,0,0,0,0,0,32.1
12898,caleb-houstan-20030109,Orlando Magic,Detroit Pistons,2022-12-29T00:00:00Z,20,12,2,2.4,0.0,0,0,-2,0,0,0,0,0,2.4000000000000004
12417,mikal-bridges-19960830,Phoenix Suns,Washington Wizards,2022-12-29T00:00:00Z,20,29,17,4.8,7.5,3,6,0,0,0,3,0,0,41.3
12415,rui-hachimura-19980208,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,20,30,6.0,1.5,3,0,0,0,0,1,0,0,41.5
12325,saddiq-bey-19990409,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,23,28,9.6,6.0,3,3,-4,0,0,6,0,0,51.6
12413,kyle-kuzma-19950724,Washington Wizards,Phoenix Suns,2022-12-29T00:00:00Z,20,39,22,6.0,10.5,0,3,-2,0,0,2,0,0,41.5
12892,cory-joseph-19910820,Detroit Pistons,Orlando Magic,2022-12-29T00:00:00Z,20,12,1,1.2,0.0,0,6,-2,0,0,0,0,0,6.199999999999999
12619,terry-rozier-19940317,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,34,19,3.5999999999999996,6.0,0,3,-8,0,0,1,0,0,24.6
12827,theo-maledon-20010612,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,14,5,1.2,1.5,0,3,0,0,0,0,0,0,10.7
12683,anthony-lamb-19980120,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,12,6,3.5999999999999996,1.5,0,0,-2,0,0,1,0,0,10.1
12840,james-wiseman-20010331,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,12,8,2.4,1.5,0,0,-2,0,0,0,0,0,9.9
12650,zeke-nnaji-20010109,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,7,0,7.199999999999999,0.0,0,0,-2,0,0,0,0,0,5.199999999999999
12995,chimezie-metu-19970322,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12642,davion-mitchell-19980905,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,16,6,0.0,13.5,0,6,-2,0,0,0,0,0,23.5
12617,kentavious-caldwell-pope-19930218,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,20,11,3.5999999999999996,4.5,3,3,-6,0,0,1,0,0,20.1
12814,deandre-jordan-19880721,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,11,4,1.2,0.0,0,6,0,0,0,0,0,0,11.2
12821,jt-thor-20020826,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,3,7,2.4,1.5,0,0,0,0,0,0,0,0,10.9
12849,moses-moody-20020531,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,12,4,3.5999999999999996,0.0,0,0,0,0,0,0,0,0,7.6
12501,draymond-green-19900304,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,21,9,12.0,7.5,3,0,-6,0,0,0,0,0,25.5
13043,kai-jones-20010119,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12499,ty-jerome-19970708,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,12,5,0.0,6.0,0,0,-2,0,0,1,0,0,10.0
12354,mark-williams-20011216,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,6,6,2.4,1.5,6,3,-2,0,0,0,0,0,16.9
12348,michael-porter-jr-19980629,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,27,30,7.199999999999999,3.0,0,6,-4,0,0,5,0,0,47.2
12465,donte-divincenzo-19970131,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,25,0,10.799999999999999,10.5,0,3,-2,0,0,0,0,0,22.299999999999997
13016,matthew-dellavedova-19900908,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12810,davon-reed-19950611,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,7,4,2.4,0.0,0,6,-2,0,0,1,0,0,11.4
13037,ryan-rollins-20020703,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
13038,chima-moneke-19951224,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12328,deaaron-fox-19971220,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,33,26,1.2,6.0,0,0,-10,0,0,3,0,0,26.200000000000003
12732,vlatko-cancar-19970410,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,7,8,4.8,4.5,0,0,-2,0,0,2,0,0,17.3
12377,bones-hyland-20000914,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,19,5,1.2,9.0,3,0,-2,0,0,1,0,0,17.2
13052,bruce-brown-19960815,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,25,2,0.0,0.0,0,0,-2,0,0,0,0,0,0.0
12570,harrison-barnes-19920530,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,26,13,9.6,1.5,0,3,0,0,0,1,0,0,28.1
12560,trey-lyles-19951105,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,9,11,12.0,1.5,0,0,-6,0,0,1,1,0,20.5
12830,ish-smith-19880705,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,9,0,0.0,0.0,0,3,-2,0,0,0,0,0,1.0
12290,lamelo-ball-20010822,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,43,21,12.0,6.0,0,0,-6,0,0,2,1,0,36.0
12398,malik-monk-19980204,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,20,8,2.4,1.5,3,3,-4,0,0,0,0,0,13.899999999999999
12392,klay-thompson-19900208,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,32,29,6.0,6.0,3,0,-6,0,0,5,0,0,43.0
13028,bryce-mcgowens-20021108,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12748,kz-okpala-19990428,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,7,0,1.2,0.0,0,0,0,0,0,0,0,0,1.2
12715,patrick-baldwin-jr-20021118,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12982,neemias-queta-19990713,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12338,jamal-murray-19970223,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,33,25,6.0,10.5,0,6,-2,0,0,3,0,0,48.5
12407,p-j-washington-19980823,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,28,14,4.8,1.5,3,3,-4,0,0,2,0,0,24.3
12542,jonathan-kuminga-20021006,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,18,14,7.199999999999999,3.0,0,6,0,0,0,0,0,0,30.2
12540,kevin-huerter-19980827,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,25,21,4.8,1.5,0,6,-6,0,0,3,0,0,30.299999999999997
12526,gordon-hayward-19900323,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,26,14,6.0,4.5,0,3,-2,0,0,2,0,0,27.5
13007,james-bouknight-20000918,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12384,mason-plumlee-19900305,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,30,7,15.6,6.0,12,3,0,0,0,0,0,0,43.6
12597,keegan-murray-20000819,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,27,11,2.4,1.5,3,6,0,0,0,2,0,0,25.9
12538,jordan-poole-19990619,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,32,24,2.4,9.0,0,0,-6,0,0,1,0,0,30.4
12935,alex-len-19930616,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,3,2,4.8,0.0,0,0,-4,0,0,0,0,0,2.8
12602,kevon-looney-19960206,Golden State Warriors,Charlotte Hornets,2022-12-28T03:00:00Z,20,25,11,10.799999999999999,1.5,0,0,-2,0,0,0,0,0,21.299999999999997
12319,nikola-jokic-19950219,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,60,20,10.799999999999999,16.5,0,3,0,0,0,0,1,0,51.3
12599,jalen-mcdaniels-19980131,Charlotte Hornets,Golden State Warriors,2022-12-28T03:00:00Z,20,27,12,8.4,4.5,0,0,-2,0,0,3,0,0,25.9
12703,richaun-holmes-19931015,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,4,8,8.4,3.0,0,0,0,0,0,0,0,0,19.4
12768,christian-braun-20010417,Denver Nuggets,Sacramento Kings,2022-12-28T03:00:00Z,20,7,4,3.5999999999999996,3.0,3,3,-2,0,0,0,0,0,14.600000000000001
13049,terence-davis-19970516,Sacramento Kings,Denver Nuggets,2022-12-28T03:00:00Z,20,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12373,christian-wood-19950927,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,34,19,10.799999999999999,3.0,9,0,-2,0,0,3,0,0,42.8
12273,luka-doncic-19990228,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,54,60,25.2,15.0,3,6,-8,0,0,2,1,1,105.2
12459,tim-hardaway-jr-19920316,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,28,11,6.0,1.5,0,0,-2,0,0,3,0,0,19.5
13041,jalen-brunson-19960831,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12346,quentin-grimes-20000508,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,24,33,7.199999999999999,6.0,0,0,-6,0,0,7,0,0,47.2
12483,dwight-powell-19910720,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,12,2,0.0,1.5,3,0,-2,0,0,0,0,0,4.5
12637,miles-mcbride-20000908,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,12,14,1.2,1.5,0,6,0,0,0,1,0,0,23.7
13040,ryan-arcidiacono-19940326,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
13051,svi-mykhailiuk-19970610,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12420,spencer-dinwiddie-19930406,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,36,25,7.199999999999999,7.5,0,0,-2,0,0,3,0,0,40.7
12344,mitchell-robinson-19980401,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,27,20,19.2,1.5,0,6,0,0,0,0,1,0,47.7
12719,evan-fournier-19921029,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12972,a-j-lawson-20000715,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12901,theo-pinson-19951105,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12819,isaiah-hartenstein-19980505,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,16,5,1.2,0.0,0,0,-2,0,0,1,0,0,5.2
12886,frank-ntilikina-19980728,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12978,cam-reddish-19990901,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12882,javale-mcgee-19880119,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,8,0,1.2,0.0,0,0,0,0,0,0,0,0,1.2
12834,mckinley-wright-iv-19981025,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,3,0,0.0,1.5,0,3,0,0,0,0,0,0,4.5
12282,julius-randle-19941129,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,45,29,21.599999999999998,6.0,0,0,-4,0,0,5,1,0,58.599999999999994
12876,kemba-walker-19900508,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,22,1,0.0,0.0,0,0,0,0,0,0,0,0,1.0
12871,derrick-rose-19881004,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,11,5,2.4,1.5,0,0,-2,0,0,1,0,0,7.9
12897,jaden-hardy-20030705,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12861,reggie-bullock-19910316,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,14,3,3.5999999999999996,0.0,0,3,-2,0,0,1,0,0,8.6
12863,davis-bertans-19921112,Dallas Mavericks,New York Knicks,2022-12-28T01:30:00Z,20,6,5,2.4,0.0,0,0,0,0,0,1,0,0,8.4
12949,rj-barrett-20000614,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,33,0,0.0,1.5,0,0,0,0,0,0,0,0,1.5
12847,jericho-sims-19981020,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,7,2,9.6,0.0,0,0,-2,0,0,0,0,0,9.6
12293,immanuel-quickley-19990617,New York Knicks,Dallas Mavericks,2022-12-28T01:30:00Z,20,21,13,3.5999999999999996,22.5,0,3,-2,0,0,1,1,0,42.1
12447,jeremy-sochan-20030520,San Antonio Spurs,Oklahoma City Thunder,2022-12-28T01:00:00Z,20,19,16,10.799999999999999,6.0,6,3,-4,0,0,0,0,0,37.8
12430,jalen-williams-20010414,Oklahoma City Thunder,San Antonio Spurs,2022-12-28T01:00:00Z,20,20,15,10.799999999999999,4.5,6,3,0,0,0,0,0,0,39.3
12734,aaron-wiggins-19990102,Oklahoma City Thunder,San Antonio Spurs,2022-12-28T01:00:00Z,20,14,12,7.199999999999999,0.0,0,3,-6,0,0,1,0,0,17.2
12418,mikal-bridges-19960830,Phoenix Suns,Memphis Grizzlies,2022-12-28T01:00:00Z,20,29,10,2.4,4.5,6,3,-6,0,0,1,0,0,20.9
12888,kennedy-chandler-20020916,Memphis Grizzlies,Phoenix Suns,2022-12-28T01:00:00Z,20,11,5,0.0,1.5,0,0,0,0,0,0,0,0,6.5
12697,jock-landale-19951025,Phoenix Suns,Memphis Grizzlies,2022-12-28T01:00:00Z,20,12,16,3.5999999999999996,0.0,0,0,-2,0,0,2,0,0,19.6
12562,jaren-jackson-jr-19990915,Memphis Grizzlies,Phoenix Suns,2022-12-28T01:00:00Z,20,34,6,9.6,1.5,9,6,-6,0,0,0,0,0,26.1
12301,shai-gilgeous-alexander-19980712,Oklahoma City Thunder,San Antonio Spurs,2022-12-28T01:00:00Z,20,43,28,7.199999999999999,12.0,12,6,-8,0,0,0,0,0,57.2
12424,keldon-johnson-19991011,San Antonio Spurs,Oklahoma City Thunder,2022-12-28T01:00:00Z,20,34,19,3.5999999999999996,3.0,0,0,-4,0,0,2,0,0,23.6
12479,desmond-bane-19980625,Memphis Grizzlies,Phoenix Suns,2022-12-28T01:00:00Z,20,41,14,2.4,0.0,0,0,-4,0,0,0,0,0,12.399999999999999
13046,gorgui-dieng-19900118,San Antonio Spurs,Oklahoma City Thunder,2022-12-28T01:00:00Z,20,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
12590,malaki-branham-20030512,San Antonio Spurs,Oklahoma City Thunder,2022-12-28T01:00:00Z,20,12,5,2.4,1.5,0,3,-2,0,0,1,0,0,10.9
12730,ish-wainright-19940912,Phoenix Suns,Memphis Grizzlies,2022-12-28T01:00:00Z,20,10,3,6.0,4.5,3,3,-2,0,0,0,0,0,17.5
12851,darius-bazley-20000612,Oklahoma City Thunder,San Antonio Spurs,2022-12-28T01:00:00Z,20,13,7,2.4,0.0,3,0,-4,0,0,1,0,0,9.4
